ELEMENT_GLOBAL_ID,cutecode,Scientific Name,Common Name,Taxonomic Group
156781,lomashev,Lomatium shevockii,Owen's Peak Lomatium,Flowering Plants
134947,lomasteb,Lomatium stebbinsii,Stebbins' Lomatium,Flowering Plants
148871,lomatube,Lomatium tuberosum,Hoover's Desert-parsley,Flowering Plants
145307,lophoreg,Lophochlaena oregona,Oregon Semaphore Grass,Flowering Plants
139058,lotunutt,Lotus nuttallianus,Nuttall's Lotus,Flowering Plants
137077,loturubr,Lotus rubriflorus,Red-flowered Lotus,Flowering Plants
158165,lotuyoll,Lotus yollabolliensis,Yolla Bolly Mountains Bird's-foot-trefoil,Flowering Plants
149323,ludwbrev,Ludwigia brevipes,Long Beach Seedbox,Flowering Plants
159218,ludwrave,Ludwigia ravenii,Raven's Seedbox,Flowering Plants
134996,ludwspat,Ludwigia spathulata,Spathulate Seedbox,Flowering Plants
147642,lupianto,Lupinus antoninus,Anthony Peak Lupine,Flowering Plants
151705,lupicons,Lupinus constancei,Lassicus Lupine,Flowering Plants
147284,lupicras,Lupinus crassus,Payson's Lupine,Flowering Plants
154824,lupicusi,Lupinus cusickii,Cusick's Lupine,Flowering Plants
153699,lupidura,Lupinus duranii,Mono Lake Lupine,Flowering Plants
150023,lupielme,Lupinus elmeri,Elmer's Lupine,Flowering Plants
148281,lupiholm,Lupinus holmgrenianus,Holmgren's Lupine,Flowering Plants
147640,lupihuac,Lupinus huachucanus,Huachuca Mountain Lupine,Flowering Plants
137529,lupiludo,Lupinus ludovicianus,San Luis Obispo County Lupine,Flowering Plants
148273,lupinipo,Lupinus nipomensis,Nipomo Dune Lupine,Flowering Plants
152573,lupipadr,Lupinus padre-crowleyi,Father Crowley's Lupine,Flowering Plants
139294,lupiseri,Lupinus sericatus,Cobb Mountain Lupine,Flowering Plants
139367,lupispec,Lupinus spectabilis,Shaggy Hair Lupine,Flowering Plants
157005,lupitide,Lupinus tidestromii,Tidestrom Lupine,Flowering Plants
155877,lycitexa,Lycium texanum,Texas Wolf-berry,Flowering Plants
132834,lygodolo,Lygodesmia doloresensis,Dolores River Skeleton-plant,Flowering Plants
129563,lysiaspe,Lysimachia asperulifolia,Roughleaf Loosestrife,Flowering Plants
970334,lysilewi,Lysimachia lewisii,Lysimachia lewisii,Flowering Plants
140454,lythcurt,Lythrum curtissii,Curtiss' Loosestrife,Flowering Plants
139430,lythflag,Lythrum flagellare,Lowland Loosestrife,Flowering Plants
152705,mabracer,Mabrya acerifolia,Maple-leaf Snapdragon,Flowering Plants
136197,macbalba,Macbridea alba,White Birds-in-a-nest,Flowering Plants
138246,macbcaro,Macbridea caroliniana,Carolina Birds-in-a-nest,Flowering Plants
133649,machaure,Machaeranthera aurea,Houston Machaeranthera,Flowering Plants
129481,machgyps,Machaeranthera gypsitherma,Gypsum Hotspring Aster,Flowering Plants
152148,machhete,Machaeranthera heterocarpa,Welder Machaeranthera,Flowering Plants
143538,madidori,Madia doris-nilesiae,Doris Nile's Madia,Flowering Plants
145010,madihall,Madia hallii,Hall's Madia,Flowering Plants
146082,madiradi,Madia radiata,Golden Tarweed,Flowering Plants
158632,madisteb,Madia stebbinsii,Stebbins' Madia,Flowering Plants
132306,magnashe,Magnolia ashei,Ashe's Magnolia,Flowering Plants
153916,malaabbo,Malacothamnus abbottii,Abbott's Bushmallow,Flowering Plants
157119,malaclem,Malacothamnus clementinus,San Clemente Island Bushmallow,Flowering Plants
134536,maladavi,Malacothamnus davidsonii,Davidson's Bushmallow,Flowering Plants
154511,malainde,Malacothrix indecora,Santa Cruz Island Malacothrix,Flowering Plants
133264,malajuna,Malacothrix junakii,Anacapa Island Desert-dandelion,Flowering Plants
151927,malasimi,Malacothrix similis,Santa Cruz Island Desert-dandelion,Flowering Plants
155354,malasqua,Malacothrix squalida,Island Malacothrix,Flowering Plants
145455,malabaya,Malaxis bayardii,Bayard's Malaxis,Flowering Plants
680073,malawend,Malaxis wendtii,Wendt's Adder's-mouth Orchid,Flowering Plants
152287,manflong,Manfreda longiflora,St. Joseph's Staff,Flowering Plants
160439,maniwalk,Manihot walkerae,Walker's Manihot,Flowering Plants
160220,mariorcu,Marina orcuttii,Sonoran Desert Marina,Flowering Plants
134344,marsmohr,Marshallia mohrii,Mohr's Barbara's-buttons,Flowering Plants
150641,marsramo,Marshallia ramosa,Southern Marshallia,Flowering Plants
161566,matealab,Matelea alabamensis,Alabama Anglepod,Flowering Plants
133682,mateflor,Matelea floridana,Florida Milkvine,Flowering Plants
141342,matetexe,Matelea texensis,Trans Pecos Matelea,Flowering Plants
134287,mecooreg,Meconella oregana,White Meconella,Flowering Plants
638311,mentargi1,Mentzelia argillicola,Mentzelia argillicola,Flowering Plants
153363,mentargi2,Mentzelia argillosa,Arapien Stickleaf,Flowering Plants
142432,mentchry,Mentzelia chrysantha,Gold Blazingstar,Flowering Plants
135102,mentcons,Mentzelia conspicua,Mentzelia conspicua,Flowering Plants
151385,mentdens,Mentzelia densa,Royal Gorge Stickleaf,Flowering Plants
156459,mentgood,Mentzelia goodrichii,Goodrich's Blazingstar,Flowering Plants
140410,mentmoll,Mentzelia mollis,Smooth Stickleaf,Flowering Plants
135693,mentpoli,Mentzelia polita,Polished Blazingstar,Flowering Plants
133918,mentshul,Mentzelia shultziorum,Shultz Stickleaf,Flowering Plants
156231,merthumi,Mertensia humilis,Rocky Mountain Bluebells,Flowering Plants
158391,mespcane,Mespilus canescens,Stern's Medlar,Flowering Plants
161257,micrhitc,Micranthes hitchcockiana,Saddle Mountain Saxifrage,Flowering Plants
151369,micrtemp,Micranthes tempestiva,Storm Saxifrage,Flowering Plants
139432,micrtisc,Micranthes tischii,Olympic Saxifrage,Flowering Plants
139110,micrpalu,Microseris paludosa,Marsh Silverpuffs,Flowering Plants
153427,mimudent,Mimulus dentilobus,Southwest Monkeyflower,Flowering Plants
155318,mimuexig,Mimulus exiguus,San Bernardino Mountain Monkeyflower,Flowering Plants
139996,mimufili,Mimulus filicaulis,Slenderstem Monkeyflower,Flowering Plants
147707,mimugemm,Mimulus gemmiparus,Weber's Monkeyflower,Flowering Plants
133267,mimugrac,Mimulus gracilipes,Slenderstalk Monkeyflower,Flowering Plants
130765,mimuhyme,Mimulus hymenophyllus,Membrane-leaf Monkeyflower,Flowering Plants
130595,mimumoha,Mimulus mohavensis,Mojave Monkeyflower,Flowering Plants
132263,mimunorr,Mimulus norrisii,Kaweah Monkeyflower,Flowering Plants
132101,mimupict,Mimulus pictus,Calico Monkeyflower,Flowering Plants
152854,mimupulc,Mimulus pulchellus,Pansy Monkeyflower,Flowering Plants
150375,mimupurp,Mimulus purpureus,Little Purple Monkeyflower,Flowering Plants
149849,mimushev,Mimulus shevockii,Kelso Creek Monkeyflower,Flowering Plants
159939,minucumb,Minuartia cumberlandensis,Cumberland Sandwort,Flowering Plants
158707,minudecu,Minuartia decumbens,The Lassics Sandwort,Flowering Plants
156512,minugodf,Minuartia godfreyi,Godfrey's Stitchwort,Flowering Plants
134748,minustol,Minuartia stolonifera,Scott Mountain Sandwort,Flowering Plants
148885,miramacf,Mirabilis macfarlanei,Macfarlane's Four-o'clock,Flowering Plants
160996,mirarotu,Mirabilis rotundifolia,Roundleaf Four-o'clock,Flowering Plants
159119,monabene,Monardella beneolens,Sweet-smelling Monardella,Flowering Plants
134822,monacris,Monardella crispa,Crisp Monardella,Flowering Plants
149784,monafoll,Monardella follettii,Serpentine Mountainbalm,Flowering Plants
144469,monafrut,Monardella frutescens,San Luis Obispo County Monardella,Flowering Plants
132438,monapalm,Monardella palmeri,Palmer's Monardella,Flowering Plants
141562,monasteb,Monardella stebbinsii,Stebbins' Monardella,Flowering Plants
133680,muhlpalm,Muhlenbergia palmeri,Palmer's Muhly,Flowering Plants
146812,muilclev,Muilla clevelandii,San Diego Goldenstar,Flowering Plants
135901,musiline,Musineon lineare,Rydberg's Musineon,Flowering Plants
152106,myossess,Myosurus sessilis,Sessile Mousetail,Flowering Plants
796945,nartamer,Narthecium americanum,,Flowering Plants
151738,navafoss,Navarretia fossalis,Spreading Navarretia,Flowering Plants
816610,navagowe,Navarretia gowenii,,Flowering Plants
816613,navaojai,Navarretia ojaiensis,,Flowering Plants
963489,navapara1,Navarretia paradoxiclara,,Flowering Plants
963490,navapara2,Navarretia paradoxinota,,Flowering Plants
145312,navapros,Navarretia prostrata,Prostrate Navarretia,Flowering Plants
128318,navarosu,Navarretia rosulata,Marin County Navarretia,Flowering Plants
143983,navaseti,Navarretia setiloba,Piute Mountains Navarretia,Flowering Plants
837418,nemacalc,Nemacladus calcaratus,,Flowering Plants
136844,nematwis,Nemacladus twisselmannii,Twisselmann's Nemacladus,Flowering Plants
160079,nemaflor,Nemastylis floridana,Fall-flowering Ixia,Flowering Plants
130394,neoscolu,Neostapfia colusana,Colusa Grass,Flowering Plants
144159,nesalong,Nesaea longipes,Stalkflower,Flowering Plants
128124,nevialab,Neviusia alabamensis,Alabama Snow-wreath,Flowering Plants
145922,neviclif,Neviusia cliftonii,Shasta Snow-wreath,Flowering Plants
133016,nitrmoha,Nitrophila mohavensis,Amargosa Niterwort,Flowering Plants
144304,nolibrit,Nolina brittoniana,Britton's Bear-grass,Flowering Plants
138817,noliinte,Nolina interrata,Dehesa (San Diego) Bear-grass,Flowering Plants
160318,oenoacut,Oenothera acutissima,Narrowleaf Evening-primrose,Flowering Plants
157998,oenocave,Oenothera cavernae,Cave Evening-primrose,Flowering Plants
153148,oenoorga,Oenothera organensis,Organ Mountain Evening-primrose,Flowering Plants
136043,oenowolf,Oenothera wolfii,Wolf's Evening-primrose,Flowering Plants
139974,olighoug,Oligoneuron houghtonii,Houghton's Goldenrod,Flowering Plants
152423,onosdeci,Onosmodium decipiens,Onosmodium decipiens,Flowering Plants
151940,opunaren,Opuntia arenaria,Sand Prickly-pear,Flowering Plants
129479,opunaure,Opuntia aureispina,Golden-spined Prickly-pear,Flowering Plants
128380,opuncora,Opuntia corallicola,Florida Semaphore Cactus,Flowering Plants
145044,orbevirg,Orbexilum virgatum,Pineland Scurfpea,Flowering Plants
134354,orcucali,Orcuttia californica,California Orcutt Grass,Flowering Plants
158294,orcuinae,Orcuttia inaequalis,San Joaquin Valley Orcutt Grass,Flowering Plants
153668,orcupilo,Orcuttia pilosa,Hairy Orcutt Grass,Flowering Plants
155653,orcutenu,Orcuttia tenuis,Slender Orcutt Grass,Flowering Plants
135027,orcuvisc,Orcuttia viscida,Sacramento Orcutt Grass,Flowering Plants
150831,oreoelat,Oreostemma elatum,Plumas Mountaincrown,Flowering Plants
138731,oreohumi,Oreoxis humilis,Pikes Peak Spring-parsley,Flowering Plants
148695,oreotrot,Oreoxis trotteri,Trotter's Oreoxis,Flowering Plants
145845,orthpach,Orthocarpus pachystachyus,Shasta Owl's-clover,Flowering Plants
139094,oxypcanb,Oxypolis canbyi,Canby's Dropwort,Flowering Plants
156992,packbern,Packera bernardina,San Bernardino Butterweed,Flowering Plants
133698,packcast,Packera castoreus,Beaver Mountain Groundsel,Flowering Plants
148097,packfran,Packera franciscana,San Francisco Peaks Ragwort,Flowering Plants
151444,packgand,Packera ganderi,Gander's Ragwort,Flowering Plants
141097,packlayn,Packera layneae,Layne's Butterweed,Flowering Plants
140963,packmalm,Packera malmstenii,Podunk Groundsel,Flowering Plants
969637,packserp,Packera serpenticola,Packera serpenticola,Flowering Plants
152490,packspel,Packera spellenbergii,Spellenberg's Groundsel,Flowering Plants
148778,panimoha,Panicum mohavense,Mojave Panicgrass,Flowering Plants
139238,parncirr,Parnassia cirrata,Fringed Grass-of-Parnassus,Flowering Plants
134023,parochar,Paronychia chartacea,Paper-like Whitlow-wort,Flowering Plants
138857,parocong,Paronychia congesta,Bushy Whitlow-wort,Flowering Plants
146662,paroruge,Paronychia rugelii,Rugel's Nailwort,Flowering Plants
161367,parowilk,Paronychia wilkinsonii,Wilkinson's Nailwort,Flowering Plants
140694,paxicanb,Paxistima canbyi,Canby's Mountain-lover,Flowering Plants
143131,pediangu,Pedicularis angustifolia,Mogollon Mountain Lousewort,Flowering Plants
144299,pedidudl,Pedicularis dudleyi,Dudley's Lousewort,Flowering Plants
131664,pedifurb,Pedicularis furbishiae,Furbish's Lousewort,Flowering Plants
135674,pedirain,Pedicularis rainierensis,Mount Rainier Lousewort,Flowering Plants
128223,pedibrad,Pediocactus bradyi,Brady's Pincushion Cactus,Flowering Plants
147621,pedidesp,Pediocactus despainii,San Rafael Cactus,Flowering Plants
158158,pediknow,Pediocactus knowltonii,Knowlton's Cactus,Flowering Plants
156067,pedipara,Pediocactus paradinei,Park Pincushion Cactus,Flowering Plants
133095,pedipeeb,Pediocactus peeblesianus,Peebles' Hedgehog Cactus,Flowering Plants
132964,pedisile,Pediocactus sileri,Siler Pincushion Cactus,Flowering Plants
146686,pediwink,Pediocactus winkleri,Winkler's Pincushion Cactus,Flowering Plants
147497,pedihumi,Pediomelum humile,Rydberg's Scurfpea,Flowering Plants
137230,pedipari,Pediomelum pariense,Paria Breadroot,Flowering Plants
137266,pedipent,Pediomelum pentaphyllum,Chihuahua Scurfpea,Flowering Plants
859145,pediverd,Pediomelum verdiensis,Pediomelum verdiensis,Flowering Plants
151437,pensabie,Penstemon abietinus,Firleaf Beardtongue,Flowering Plants
133228,pensabsa,Penstemon absarokensis,Absaroka Beardtongue,Flowering Plants
158716,pensacau,Penstemon acaulis,Stemless Beardtongue,Flowering Plants
127884,pensalbo,Penstemon albomarginatus,White-margin Beardtongue,Flowering Plants
149000,pensammo,Penstemon ammophilus,Canaan Mountain Beardtongue,Flowering Plants
133879,pensaren,Penstemon arenarius,Dune Beardtongue,Flowering Plants
161134,pensbarr,Penstemon barrettiae,Barrett's Beardtongue,Flowering Plants
158392,penscalc,Penstemon calcareus,Limestone Beardtongue,Flowering Plants
139591,pensclut,Penstemon clutei,Sunset Crater Beardtongue,Flowering Plants
136418,penscomp,Penstemon compactus,Bear River Range Beardtongue,Flowering Plants
152012,pensdeam,Penstemon deamii,Deam's Beardtongue,Flowering Plants
149728,pensdebi,Penstemon debilis,Parachute Penstemon,Flowering Plants
133684,pensdege,Penstemon degeneri,Degener's Beardtongue,Flowering Plants
154940,pensdisc,Penstemon discolor,Cataiina Beardtongue,Flowering Plants
133877,pensdiss,Penstemon dissectus,Dissected Beardtongue,Flowering Plants
149512,pensdist,Penstemon distans,Mt. Tumbull Beardtongue,Flowering Plants
131241,pensflor,Penstemon floribundus,Cordelia's Penstemon,Flowering Plants
129942,pensflow,Penstemon flowersii,Flowers' Penstemon,Flowering Plants
141403,pensfran,Penstemon franklinii,Ben Franklin's Beardtongue,Flowering Plants
154955,pensgibb,Penstemon gibbensii,Gibbens' Beardtongue,Flowering Plants
150553,pensgood,Penstemon goodrichii,Goodrich's Penstemon,Flowering Plants
151543,pensgrah,Penstemon grahamii,Graham's Beardtongue,Flowering Plants
135060,penshayd,Penstemon haydenii,Blowout Penstemon,Flowering Plants
144803,pensidah,Penstemon idahoensis,Idaho Penstemon,Flowering Plants
1042969,penskral,Penstemon kralii,Kral's Beardtongue,Flowering Plants
133230,pensmarc,Penstemon marcusii,Marcus Jones' Beardtongue,Flowering Plants
131240,pensmens,Penstemon mensarum,Tiger Beardtongue,Flowering Plants
130209,pensmetc,Penstemon metcalfei,Metcalfe's Bush-beardtongue,Flowering Plants
134334,pensmori,Penstemon moriahensis,Mt. Moriah Beardtongue,Flowering Plants
148331,pensnava,Penstemon navajoa,Navajo Beardtongue,Flowering Plants
151545,pensnudi,Penstemon nudiflorus,Flagstaff Beardtongue,Flowering Plants
160034,pensparv,Penstemon parvus,Aquarius Penstemon,Flowering Plants
139970,penspenl,Penstemon penlandii,Kremmling Beardtongue,Flowering Plants
142053,penspers,Penstemon personatus,Closed-throated Beardtongue,Flowering Plants
153588,penspeti,Penstemon petiolatus,Petiolate Beardtongue,Flowering Plants
145017,penspino,Penstemon pinorum,Pinyon Penstemon,Flowering Plants
149342,penspudi,Penstemon pudicus,Kawich Range Beardtongue,Flowering Plants
161724,pensrhiz,Penstemon rhizomatosus,Rhizome Beardtongue,Flowering Plants
133227,pensrubi,Penstemon rubicundus,Wassuk Beardtongue,Flowering Plants
160811,penssepa,Penstemon sepalulus,Little-cupped Beardtongue,Flowering Plants
148999,penstide,Penstemon tidestromii,Tidestrom Beardtongue,Flowering Plants
134752,penstieh,Penstemon tiehmii,Shoshone Beardtongue,Flowering Plants
139969,penstrac,Penstemon tracyi,Tracy's Beardtongue,Flowering Plants
149727,pensward,Penstemon wardii,Ward's Beardtongue,Flowering Plants
144802,pensyamp,Penstemon yampaensis,Penland's Beardtongue,Flowering Plants
128600,pentbell,Pentachaeta bellidiflora,White-rayed Pentachaeta,Flowering Plants
151213,pentlyon,Pentachaeta lyonii,Lyon's Pentachaeta,Flowering Plants
151563,perieryt,Perideridia erythrorhiza,Red-root Yampah,Flowering Plants
129105,periajoe,Perityle ajoensis,Ajo Rockdaisy,Flowering Plants
132436,periambr,Perityle ambrosiifolia,Lace-leaf Rockdaisy,Flowering Plants
149555,peribise,Perityle bisetosa,Two-spike Rockdaisy,Flowering Plants
130948,pericern,Perityle cernua,Nodding Rockdaisy,Flowering Plants
134982,pericine,Perityle cinerea,Gray Rockdaisy,Flowering Plants
160593,pericoch,Perityle cochisensis,Cochise Rockdaisy,Flowering Plants
128791,peridiss,Perityle dissecta,Slimlobe Rockdaisy,Flowering Plants
142248,perifost,Perityle fosteri,Foster's Rockdaisy,Flowering Plants
151150,perigile,Perityle gilensis,Gila Rockdaisy,Flowering Plants
150516,perihuec,Perityle huecoensis,Hueco Mountains Rockdaisy,Flowering Plants
142728,periinyo,Perityle inyoensis,Inyo Rockdaisy,Flowering Plants
150878,perisaxi,Perityle saxicola,Fish Creek Rockdaisy,Flowering Plants
134184,perispec,Perityle specuicola,Alcove Rockdaisy,Flowering Plants
160796,perivill,Perityle villosa,Hanaupah Rockdaisy,Flowering Plants
141174,perivitr,Perityle vitreomontana,Glass Mountains Rockdaisy,Flowering Plants
141281,periwarn,Perityle warnockii,River Rockdaisy,Flowering Plants
138576,petaparr,Petalonyx parryi,Parry Sandpaper-plant,Flowering Plants
145288,petracum,Petrophytum acuminatum,Marble Rockmat,Flowering Plants
143959,petrcine,Petrophytum cinerascens,Chelan Rockmat,Flowering Plants
156874,phacanel,Phacelia anelsonii,Aven Nelson's Phacelia,Flowering Plants
152494,phacarge,Phacelia argentea,Silvery Phacelia,Flowering Plants
133894,phacargi,Phacelia argillacea,Clay Phacelia,Flowering Plants
865224,phacclou,Phacelia cloudcroftensis,Phacelia cloudcroftensis,Flowering Plants
146189,phaccook,Phacelia cookei,Cooke's Phacelia,Flowering Plants
145697,phaccron,Phacelia cronquistiana,Cronquist's Phacelia,Flowering Plants
141711,phacfili,Phacelia filiae,Phacelia filiae,Flowering Plants
135882,phacflor,Phacelia floribunda,Island Phacelia,Flowering Plants
138184,phacform,Phacelia formosula,North Park Phacelia,Flowering Plants
145695,phacgree,Phacelia greenei,Scott Valley Phacelia,Flowering Plants
135136,phachowe,Phacelia howelliana,Howell's Phacelia,Flowering Plants
136070,phacinco,Phacelia inconspicua,Inconspicuous Scorpionweed,Flowering Plants
138233,phacinde,Phacelia indecora,Drab Phacelia,Flowering Plants
160387,phacinsu,Phacelia insularis,Santa Rosa Island Scorpionweed,Flowering Plants
157019,phaclaxi,Phacelia laxiflora,Nodding-flower Scorpionweed,Flowering Plants
145696,phaclent,Phacelia lenta,Sticky Phacelia,Flowering Plants
157017,phacnove,Phacelia novenmillensis,Nine Mile Canyon Phacelia,Flowering Plants
